device_id,rotational_speed_rpm,torque_nm,tool_wear_min,air_temperature_c,process_temperature_c,machine_failure,failure_type
machine_L,1446,41.9,32,24.350000000000023,35.35000000000002,0,None
machine_M,1466,39.7,34,24.450000000000045,35.35000000000002,0,None
machine_M,1848,23.7,37,24.450000000000045,35.35000000000002,0,None
machine_M,1484,44.7,40,24.350000000000023,35.35000000000002,0,None
machine_L,1493,41.2,43,24.25,35.150000000000034,0,None
machine_L,1504,36.3,45,24.150000000000034,35.150000000000034,0,None
machine_L,1538,38.5,47,24.150000000000034,35.150000000000034,0,None
machine_L,1341,52.2,49,24.25,35.25,0,None
machine_M,1535,34.6,51,24.25,35.150000000000034,0,None
machine_L,1389,39.2,54,24.25,35.35000000000002,0,None
machine_H,1393,46.6,56,24.350000000000023,35.35000000000002,0,None
machine_L,1399,61.5,61,24.25,35.35000000000002,1,PWF
machine_H,1469,45.1,63,24.25,35.35000000000002,0,None
machine_L,1582,37.2,68,24.25,35.25,0,None
machine_L,1793,26.7,70,24.350000000000023,35.450000000000045,0,None
machine_L,1452,39.0,72,24.350000000000023,35.450000000000045,0,None
machine_M,1376,59.9,74,24.450000000000045,35.55000000000001,0,None
machine_L,1552,44.9,77,24.350000000000023,35.450000000000045,0,None
machine_L,1622,37.9,79,24.450000000000045,35.55000000000001,0,None
machine_M,1419,41.7,81,24.450000000000045,35.55000000000001,0,None
machine_H,1440,46.1,84,24.350000000000023,35.450000000000045,0,None
machine_M,1643,31.0,89,24.25,35.450000000000045,0,None
machine_L,1510,36.2,92,24.25,35.55000000000001,0,None
machine_L,1468,46.6,94,24.25,35.55000000000001,0,None
machine_L,1429,57.4,96,24.25,35.55000000000001,0,None
machine_H,1478,47.6,98,24.150000000000034,35.55000000000001,0,None
machine_L,1276,53.6,103,24.25,35.450000000000045,0,None
machine_L,1486,42.6,105,24.150000000000034,35.450000000000045,0,None
machine_L,1476,42.3,107,24.25,35.450000000000045,0,None
machine_H,1431,42.0,109,24.150000000000034,35.450000000000045,0,None
machine_L,1402,40.2,114,24.25,35.55000000000001,0,None
machine_L,1433,43.4,116,24.25,35.55000000000001,0,None
machine_L,2874,4.2,118,24.25,35.55000000000001,1,PWF
machine_L,1511,35.7,120,24.150000000000034,35.450000000000045,0,None
machine_M,1456,42.9,122,24.150000000000034,35.450000000000045,0,None
machine_L,1550,41.5,125,24.05000000000001,35.35000000000002,0,None
machine_L,2182,16.5,127,24.05000000000001,35.35000000000002,0,None
machine_L,1619,31.6,129,24.150000000000034,35.55000000000001,0,None
machine_M,1586,32.7,131,24.150000000000034,35.650000000000034,0,None
machine_H,1499,44.2,134,24.150000000000034,35.650000000000034,0,None
machine_H,1419,42.4,139,24.150000000000034,35.650000000000034,0,None
machine_M,1497,41.8,144,24.25,35.85000000000002,0,None
machine_M,1520,37.0,147,24.25,35.85000000000002,0,None
machine_L,1478,49.8,150,24.25,35.950000000000045,0,None
machine_L,1380,41.1,152,24.25,35.950000000000045,0,None
machine_L,1570,37.9,154,24.25,35.85000000000002,0,None
machine_H,1468,41.4,156,24.25,35.85000000000002,0,None
machine_L,1833,22.6,161,24.25,35.85000000000002,0,None
machine_M,1323,57.3,163,24.25,35.75,0,None
machine_L,1583,32.0,166,24.25,35.85000000000002,0,None
machine_M,1556,39.5,168,24.150000000000034,35.85000000000002,0,None
machine_L,1548,37.4,171,24.150000000000034,35.85000000000002,0,None
machine_L,1324,56.9,173,24.25,35.85000000000002,0,None
machine_L,1568,33.7,175,24.25,35.85000000000002,0,None
machine_M,1685,30.7,177,24.25,35.85000000000002,0,None
machine_M,1582,35.9,180,24.25,35.950000000000045,0,None
machine_M,1463,35.0,183,24.25,35.950000000000045,0,None
machine_L,1584,42.8,186,24.25,36.05000000000001,0,None
machine_M,1347,55.8,188,24.350000000000023,36.05000000000001,0,None
machine_L,1459,37.9,191,24.25,36.05000000000001,0,None
machine_L,1420,45.6,193,24.25,36.05000000000001,0,None
machine_L,1404,43.5,195,24.350000000000023,36.150000000000034,0,None
machine_L,1470,38.8,197,24.350000000000023,36.150000000000034,0,None
machine_L,1326,49.8,199,24.450000000000045,36.25,0,None
machine_H,1459,49.7,201,24.350000000000023,36.150000000000034,0,None
machine_M,1530,40.0,206,24.350000000000023,36.05000000000001,0,None
machine_L,1505,39.2,209,24.25,35.85000000000002,0,None
machine_L,1611,30.2,211,24.350000000000023,35.950000000000045,0,None
machine_L,1515,35.1,213,24.350000000000023,35.950000000000045,0,None
machine_M,1804,27.4,215,24.350000000000023,36.05000000000001,0,None
machine_M,1464,46.2,218,24.450000000000045,36.150000000000034,0,None
machine_L,1390,43.3,221,24.450000000000045,36.05000000000001,0,None
machine_M,1442,48.1,0,24.450000000000045,36.05000000000001,0,None
machine_M,1529,41.9,3,24.450000000000045,36.150000000000034,0,None
machine_L,1610,35.0,6,24.450000000000045,36.150000000000034,0,None
machine_L,1543,34.3,8,24.450000000000045,36.150000000000034,0,None
machine_H,1445,48.2,10,24.650000000000034,36.25,0,None
machine_L,1893,24.6,15,24.55000000000001,36.150000000000034,0,None
machine_M,1415,41.3,17,24.450000000000045,36.150000000000034,0,None
machine_L,1564,37.5,20,24.350000000000023,36.150000000000034,0,None
machine_L,1479,39.4,22,24.350000000000023,36.150000000000034,0,None
machine_L,1426,44.8,24,24.350000000000023,36.05000000000001,0,None
machine_L,1428,38.8,26,24.25,36.05000000000001,0,None
machine_L,1620,33.2,28,24.25,36.05000000000001,0,None
machine_L,1715,28.0,30,24.350000000000023,36.05000000000001,0,None
machine_L,1732,29.9,32,24.350000000000023,36.150000000000034,0,None
machine_M,1391,58.2,34,24.350000000000023,36.25,0,None
machine_L,1924,20.6,37,24.450000000000045,36.35000000000002,0,None
machine_M,2027,19.8,39,24.55000000000001,36.35000000000002,0,None
machine_L,1617,36.2,42,24.450000000000045,36.35000000000002,0,None
machine_L,1497,35.8,44,24.350000000000023,36.25,0,None
machine_M,1448,43.7,46,24.350000000000023,36.35000000000002,0,None
machine_L,1401,45.9,49,24.25,36.25,0,None
machine_L,1620,35.4,51,24.25,36.25,0,None
machine_L,1466,45.5,53,24.25,36.25,0,None
machine_L,1373,50.6,55,24.450000000000045,36.35000000000002,0,None
machine_M,1592,35.8,57,24.450000000000045,36.450000000000045,0,None
machine_M,1553,42.4,60,24.350000000000023,36.35000000000002,0,None
machine_L,1569,36.2,63,24.450000000000045,36.35000000000002,0,None
machine_M,1709,32.2,65,24.450000000000045,36.35000000000002,0,None
machine_L,1549,34.9,68,24.450000000000045,36.35000000000002,0,None
machine_L,1443,45.4,70,24.350000000000023,36.25,0,None
machine_L,1675,29.8,72,24.350000000000023,36.150000000000034,0,None
machine_L,1623,33.4,74,24.350000000000023,36.150000000000034,0,None
machine_H,1365,52.4,76,24.25,36.150000000000034,0,None
machine_L,1759,24.8,81,24.25,36.150000000000034,0,None
machine_H,1516,43.0,83,24.25,36.150000000000034,0,None
machine_M,1499,36.8,88,24.25,36.150000000000034,0,None
machine_M,1775,25.8,91,24.25,36.150000000000034,0,None
machine_L,1473,45.5,94,24.25,36.25,0,None
machine_L,1296,52.3,96,24.25,36.25,0,None
machine_L,1803,24.7,98,24.350000000000023,36.25,0,None
machine_H,1563,36.1,100,24.350000000000023,36.150000000000034,0,None
machine_M,1831,26.6,105,24.350000000000023,36.25,0,None
machine_L,1958,22.1,108,24.450000000000045,36.25,0,None
machine_L,1809,24.3,110,24.350000000000023,36.25,0,None
machine_M,1482,39.3,112,24.350000000000023,36.25,0,None
machine_L,1332,53.2,115,24.25,36.150000000000034,0,None
machine_L,1437,40.4,117,24.25,36.05000000000001,0,None
machine_L,1698,29.4,119,24.25,36.05000000000001,0,None
machine_L,1274,54.3,121,24.25,36.05000000000001,0,None
machine_M,1622,35.0,123,24.25,36.150000000000034,0,None
machine_M,1564,36.0,126,24.25,36.150000000000034,0,None
machine_H,1368,45.3,129,24.350000000000023,36.25,0,None
machine_M,1539,42.2,134,24.25,36.25,0,None
machine_L,1357,50.1,137,24.350000000000023,36.25,0,None
machine_M,1433,48.3,139,24.350000000000023,36.25,0,None
machine_L,1650,34.6,142,24.350000000000023,36.25,0,None
machine_L,1503,40.6,144,24.350000000000023,36.25,0,None
machine_L,1318,58.2,146,24.350000000000023,36.25,0,None
machine_M,1678,34.4,148,24.350000000000023,36.25,0,None
machine_L,1574,30.9,151,24.450000000000045,36.35000000000002,0,None
machine_L,1529,35.2,153,24.55000000000001,36.450000000000045,0,None
machine_H,1669,32.1,155,24.450000000000045,36.450000000000045,0,None
machine_H,1570,35.8,160,24.55000000000001,36.55000000000001,0,None
machine_M,1541,33.7,165,24.450000000000045,36.55000000000001,0,None
machine_M,1680,30.2,168,24.55000000000001,36.55000000000001,0,None
machine_L,1935,22.1,171,24.650000000000034,36.55000000000001,0,None
machine_M,1596,35.2,173,24.55000000000001,36.450000000000045,0,None
machine_L,1498,41.0,176,24.55000000000001,36.55000000000001,0,None
machine_M,1676,29.0,178,24.650000000000034,36.650000000000034,0,None
machine_L,1351,49.0,181,24.650000000000034,36.75,0,None
machine_L,1472,45.0,183,24.75,36.75,0,None
machine_M,1439,41.7,185,24.75,36.85000000000002,0,None
machine_M,1410,55.4,188,24.75,36.75,0,None
machine_H,1440,51.1,191,24.55000000000001,36.55000000000001,0,None
machine_L,1591,37.7,196,24.55000000000001,36.55000000000001,0,None
machine_L,1533,36.8,198,24.650000000000034,36.650000000000034,0,None
machine_M,1700,31.3,200,24.650000000000034,36.55000000000001,0,None
machine_M,1798,25.5,203,24.650000000000034,36.650000000000034,0,None
machine_L,1394,42.9,206,24.650000000000034,36.55000000000001,0,None
machine_L,1341,49.2,208,24.650000000000034,36.55000000000001,0,None
machine_H,1697,32.2,210,24.55000000000001,36.450000000000045,0,None
machine_H,1419,48.2,215,24.450000000000045,36.450000000000045,0,None
machine_L,2001,20.5,220,24.450000000000045,36.35000000000002,0,None
machine_L,1501,49.8,222,24.450000000000045,36.450000000000045,1,OSF
machine_H,1623,33.1,224,24.450000000000045,36.35000000000002,0,None
machine_L,1628,33.4,229,24.450000000000045,36.25,0,None
machine_L,1491,40.2,231,24.450000000000045,36.25,0,None
machine_L,1517,36.7,233,24.350000000000023,36.25,0,None
machine_H,1525,41.7,235,24.350000000000023,36.150000000000034,0,None
machine_H,1668,27.9,240,24.350000000000023,36.35000000000002,0,None
machine_L,1312,50.7,0,24.350000000000023,36.450000000000045,0,None
machine_H,1278,50.4,2,24.450000000000045,36.450000000000045,0,None
machine_M,1330,53.1,7,24.450000000000045,36.450000000000045,0,None
machine_M,1530,37.3,10,24.450000000000045,36.450000000000045,0,None
machine_H,1428,46.6,13,24.450000000000045,36.450000000000045,0,None
machine_L,1480,47.9,18,24.55000000000001,36.450000000000045,0,None
machine_H,1616,31.1,20,24.55000000000001,36.55000000000001,0,None
machine_L,1547,37.3,25,24.650000000000034,36.55000000000001,0,None
machine_L,2194,16.8,27,24.75,36.55000000000001,0,None
machine_L,2000,21.3,29,24.75,36.650000000000034,0,None
machine_L,1336,71.6,31,24.75,36.650000000000034,1,PWF
machine_L,1542,33.8,33,24.75,36.75,0,None
machine_M,1693,29.9,35,24.75,36.650000000000034,0,None
machine_L,1461,50.5,38,24.75,36.650000000000034,0,None
machine_M,1565,33.9,40,24.850000000000023,36.75,0,None
machine_L,1403,47.7,43,24.850000000000023,36.75,0,None
machine_L,1629,32.5,45,24.950000000000045,36.75,0,None
machine_L,1534,33.7,47,24.950000000000045,36.85000000000002,0,None
machine_L,1553,40.9,49,24.950000000000045,36.85000000000002,0,None
machine_L,1563,32.8,51,24.950000000000045,36.75,0,None
machine_L,1634,30.0,53,24.950000000000045,36.75,0,None
machine_M,1445,45.2,55,24.850000000000023,36.75,0,None
machine_L,1642,30.4,58,24.950000000000045,36.75,0,None
machine_H,1686,29.1,60,24.950000000000045,36.75,0,None
machine_M,1393,43.1,65,24.950000000000045,36.85000000000002,0,None
machine_H,1433,44.2,68,25.05000000000001,36.85000000000002,0,None
machine_L,1507,44.7,73,25.150000000000034,36.85000000000002,0,None
machine_M,1389,49.6,75,25.150000000000034,36.950000000000045,0,None
machine_L,1408,45.3,78,25.150000000000034,36.950000000000045,0,None
machine_M,1725,32.0,80,25.25,37.05000000000001,0,None
machine_L,1926,23.7,83,25.25,36.950000000000045,0,None
machine_H,1509,37.6,85,25.150000000000034,36.950000000000045,0,None
machine_L,1545,36.3,90,25.150000000000034,36.950000000000045,0,None
machine_L,1533,35.2,92,25.25,36.950000000000045,0,None
machine_L,1455,42.2,94,25.25,36.950000000000045,0,None
machine_M,1335,57.8,96,25.25,36.950000000000045,0,None
machine_L,1523,45.9,99,25.150000000000034,36.950000000000045,0,None
machine_L,1460,47.6,101,25.150000000000034,36.85000000000002,0,None
machine_L,1554,37.3,103,25.25,36.85000000000002,0,None
machine_H,1419,47.1,105,25.150000000000034,36.85000000000002,0,None
machine_L,1442,43.9,110,25.150000000000034,36.85000000000002,0,None
machine_L,1507,41.6,112,25.150000000000034,36.75,0,None
machine_L,1858,23.9,114,25.150000000000034,36.85000000000002,0,None
machine_L,1463,43.9,116,25.150000000000034,36.75,0,None
machine_L,1585,37.4,118,25.05000000000001,36.55000000000001,0,None
machine_L,1536,37.3,120,24.850000000000023,36.450000000000045,0,None
machine_L,1403,51.3,122,24.850000000000023,36.450000000000045,0,None
machine_M,1515,38.8,124,24.75,36.450000000000045,0,None
machine_L,1390,47.9,127,24.75,36.35000000000002,0,None
machine_M,1226,58.7,129,24.650000000000034,36.25,0,None
machine_M,1495,36.5,132,24.650000000000034,36.25,0,None
machine_H,1608,30.2,135,24.55000000000001,36.25,0,None
machine_L,1392,44.1,140,24.55000000000001,36.25,0,None
machine_M,1461,43.7,142,24.55000000000001,36.25,0,None
machine_L,1559,36.9,145,24.55000000000001,36.150000000000034,0,None
machine_H,1400,48.9,147,24.55000000000001,36.150000000000034,0,None
machine_M,1732,28.8,152,24.55000000000001,36.05000000000001,0,None
machine_L,1611,33.1,155,24.450000000000045,36.05000000000001,0,None
machine_L,1503,38.9,157,24.450000000000045,35.950000000000045,0,None
machine_L,1391,44.5,159,24.55000000000001,36.05000000000001,0,None
machine_L,2015,20.1,161,24.650000000000034,36.150000000000034,0,None
machine_L,1683,30.9,163,24.650000000000034,36.05000000000001,0,None
machine_L,1435,38.8,165,24.55000000000001,35.950000000000045,0,None
machine_M,1732,28.1,167,24.55000000000001,35.950000000000045,0,None
machine_L,1365,58.6,170,24.55000000000001,36.05000000000001,0,None
machine_L,1562,36.8,172,24.55000000000001,35.950000000000045,0,None
machine_L,1449,49.1,174,24.450000000000045,35.950000000000045,0,None
machine_M,1700,27.4,176,24.55000000000001,36.05000000000001,0,None
machine_M,1427,45.6,179,24.450000000000045,35.85000000000002,0,None
machine_M,1479,38.1,182,24.450000000000045,35.75,0,None
machine_L,1469,44.0,185,24.350000000000023,35.75,0,None
machine_L,1390,47.4,187,24.350000000000023,35.75,0,None
machine_L,1729,28.1,189,24.350000000000023,35.75,0,None
machine_L,1470,43.5,191,24.350000000000023,35.85000000000002,0,None
machine_L,1459,48.5,193,24.350000000000023,35.75,0,None
machine_L,1738,24.0,195,24.350000000000023,35.75,0,None
machine_H,1471,37.7,197,24.350000000000023,35.75,0,None
machine_L,1822,25.4,202,24.450000000000045,35.85000000000002,0,None
machine_L,1554,34.8,204,24.350000000000023,35.75,0,None
machine_M,1433,43.2,206,24.450000000000045,35.75,0,None
machine_L,1449,47.7,209,24.450000000000045,35.75,0,None
machine_L,1456,41.2,0,24.650000000000034,35.85000000000002,0,None
machine_M,1424,45.5,2,24.650000000000034,35.950000000000045,0,None
machine_H,1577,34.7,5,24.75,36.05000000000001,0,None
machine_L,1478,39.7,10,24.75,36.05000000000001,0,None
machine_M,1295,61.2,12,24.650000000000034,36.05000000000001,0,None
machine_L,1372,47.3,15,24.650000000000034,36.05000000000001,0,None
machine_M,1432,42.6,17,24.650000000000034,35.950000000000045,0,None
machine_M,1656,33.2,20,24.55000000000001,35.85000000000002,0,None
machine_H,1410,48.8,23,24.650000000000034,35.85000000000002,0,None
machine_L,1874,24.4,28,24.55000000000001,35.85000000000002,0,None
machine_L,1538,43.2,30,24.55000000000001,35.85000000000002,0,None
machine_M,1636,29.7,32,24.55000000000001,35.85000000000002,0,None
machine_M,1504,40.4,35,24.55000000000001,35.85000000000002,0,None
machine_M,1531,42.4,38,24.55000000000001,35.85000000000002,0,None
machine_H,1735,26.4,41,24.450000000000045,35.85000000000002,0,None
machine_H,1354,55.6,46,24.450000000000045,35.85000000000002,0,None
machine_H,1413,40.2,51,24.450000000000045,35.85000000000002,0,None
machine_L,1563,39.3,56,24.55000000000001,35.950000000000045,0,None
machine_L,1479,42.1,58,24.55000000000001,35.950000000000045,0,None
machine_L,1477,38.3,60,24.55000000000001,35.950000000000045,0,None
machine_L,1394,50.0,62,24.450000000000045,35.950000000000045,0,None
machine_L,1487,45.4,64,24.450000000000045,35.85000000000002,0,None
machine_M,1815,25.3,66,24.450000000000045,35.85000000000002,0,None
machine_M,1453,39.7,69,24.450000000000045,35.650000000000034,0,None
machine_L,1539,40.2,72,24.450000000000045,35.650000000000034,0,None
machine_H,1416,39.2,74,24.350000000000023,35.55000000000001,0,None
machine_M,1683,31.6,79,24.450000000000045,35.650000000000034,0,None
machine_L,1515,40.1,82,24.55000000000001,35.650000000000034,0,None
machine_M,1531,48.3,84,24.55000000000001,35.75,0,None
machine_H,1479,40.9,87,24.55000000000001,35.75,0,None
machine_L,1516,33.7,92,24.55000000000001,35.75,0,None
machine_L,1507,38.2,94,24.55000000000001,35.85000000000002,0,None
machine_M,1434,43.3,96,24.650000000000034,35.85000000000002,0,None
machine_L,1838,27.3,99,24.55000000000001,35.75,0,None
machine_M,1416,45.9,101,24.450000000000045,35.650000000000034,0,None
machine_M,1357,49.7,104,24.450000000000045,35.650000000000034,0,None
machine_M,1697,28.1,107,24.350000000000023,35.55000000000001,0,None
machine_L,1443,46.2,110,24.350000000000023,35.55000000000001,0,None
machine_L,1453,37.6,112,24.350000000000023,35.55000000000001,0,None
machine_L,1439,46.4,114,24.25,35.450000000000045,0,None
machine_L,1609,36.2,116,24.25,35.450000000000045,0,None
machine_L,1324,59.1,118,24.25,35.450000000000045,0,None
machine_H,1420,45.8,120,24.25,35.450000000000045,0,None
machine_L,1545,36.9,125,24.25,35.55000000000001,0,None
machine_L,1477,39.0,127,24.350000000000023,35.650000000000034,0,None
machine_L,1447,58.1,129,24.25,35.650000000000034,0,None
machine_L,1809,23.8,131,24.25,35.75,0,None
machine_L,1696,30.9,133,24.350000000000023,35.75,0,None
machine_L,1427,44.7,135,24.350000000000023,35.75,0,None
machine_M,1500,46.3,137,24.25,35.75,0,None
machine_L,1390,44.6,140,24.350000000000023,35.75,0,None
machine_L,1640,34.2,142,24.25,35.650000000000034,0,None
machine_M,1628,37.4,144,24.25,35.650000000000034,0,None
machine_H,1499,37.6,147,24.150000000000034,35.450000000000045,0,None
